smiles,pchembl_value,pred
Cc1ccc2c(O)cc(-c3ccccc3)nc2n1,6.313333333333333,5.869722912438352
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(OC)cc5)CC4)cc3)[nH]c2c1=O,6.48,6.460133866176318
Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccccc4)CC3)n3nc(-c4ccco4)nc23)n1,6.28,4.869791685661534
CCCn1c(-c2ccco2)nc2c(NCc3ccccc3)ncnc21,7.1,6.561615526158784
CCc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,9.0,8.247118481643403
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(CC(=O)OCC)cc4)cc3)cc2n(CCC)c1=O,6.62,6.9604548960558645
CC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,7.13,6.5294170770927
Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(Cl)cc2)n(C)c1=O,5.25,5.876721871739093
CC(Oc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1)C(=O)Nc1ccc(Br)cc1,7.57,6.653169179702118
Cn1c(-c2cccc(F)c2)nc2c(N)nc(C#CC3(O)CCCC3)nc21,8.01,7.385202124982195
Cn1cc2c(nc(NC3CCCCCCC3)n3nc(-c4ccco4)nc23)n1,6.55,6.455007427481557
Nc1nc(Cc2ccccc2O)nc2cn(-c3ccccc3)nc12,7.05,6.797270674754945
CCOC(=O)c1cnc(NC(=O)Cc2ccccc2)n2nc(-c3ccco3)nc12,4.37,7.346036360717835
CC(=O)Nc1ccc(-c2ccncc2)c(-c2ccco2)n1,6.68,6.515619037835616
O=C(NC1CC1)c1nc(NCc2cccnc2)nc2ccsc12,6.15,5.952031246729275
CCCNc1c(C(=O)OCCC)cnc2c1cnn2CC(Cl)c1ccccc1,5.86,5.701048281556633
Cc1noc(-c2sc(NC(=O)Cc3ccccc3)nc2-c2ccccc2)n1,7.24,6.511722886927053
O=C(Nc1cnc(-c2ccncc2)c(-c2cnco2)n1)C1CC1,6.2,6.4731421342296445
Nc1ncnc2c1ncn2C1CCCC1,5.75,5.016674420595663
O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.29,7.510484988182384
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN)c3)nc(-c3ccc(C)o3)n2)n1,9.335,7.943199863367037
COc1ccccc1Cn1c(=O)n(-c2cccc(F)c2)c2nc(NC3CC3)ncc21,7.05,6.61274289023301
CCN(CC)C(=O)C1CCCN(C(=O)c2cc(N)n3nc(-c4ccc(Br)o4)nc3c2)C1,8.1,8.174888783889683
CCCn1c(=O)c2[nH]c(-c3ccco3)c(O)c2n(CCC)c1=O,6.98,5.881063029122288
OC[C@H]1OC(n2cnc3c(NC4CCCCC4OCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,5.01,5.387249549183798
Nc1nc(-c2ccc(F)cc2)c2c(n1)-c1cc(CNN3CCCC3)ccc1C2=O,7.89,7.911432643406799
CCCn1cnc2c(N)nc(NCCc3ccccc3)nc21,6.13,6.466099407525992
CCCN(CCCNC(=O)CCCC(=O)Oc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1)CCc1cccc2c1CC(=O)N2,7.455,7.042064778011363
C=CCn1c(Br)nc2c(N)ncnc21,6.14,6.245335224892789
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccccc5C(F)(F)F)nc43)CC2)cc1,8.0,7.438291662771531
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCC1,6.75,6.506017239835751
Nc1nc2c(cnn2CCc2cccc(-c3cccnc3)c2)c2nc(-c3ccco3)nn12,8.26,8.688660186652516
C=Cc1cc2nc(NCc3cccnc3)nc(C(=O)c3cccs3)c2s1,5.43,6.032136763531037
Nc1nc(NCc2cccc(O)c2)nc2sc(-c3ccco3)nc12,7.643333333333333,8.837897213195145
CCCn1c(=O)c2[nH]c(-c3ccccc3)nc2n(CCCOC)c1=O,6.47,6.209147880167974
C=CCn1c(=O)c2c(nc(Cc3cccs3)n2C)n(Cc2ccco2)c1=O,6.51,6.452340140420299
COc1cccc(-c2n[nH]c(Cc3cccc(Br)c3)n2)c1,8.0,6.542178357609943
O=C(COc1ccccc1)Nc1nc(-c2ccc(F)cc2)n[nH]1,5.46,5.922045227005182
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5F)CC4)nc32)[C@H](O)[C@@H]1O,8.315000000000001,7.342996419546852
Cn1cc2c(nc(NC(=O)CCCc3cn(CCCCCCNC(=O)c4ccc(-c5c6ccc(=N)c(S(=O)(=O)O)c-6oc6c(S(=O)(=O)O)c(N)ccc56)c(C(=O)O)c4)nn3)n3nc(-c4ccco4)nc23)n1,7.05,7.069092435687625
CNc1nc(Cl)nc2c1ncn2[C@@H]1SCC(O)[C@@H]1O,8.43,5.8003085409815505
CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.47,7.360554480757078
Nc1nc(-c2ncccn2)nc2sc(Cc3ccccc3)cc12,7.77,7.087431124763111
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(C(F)(F)F)cc5)CC4)cc3)[nH]c2c1=O,6.84,6.634901574595789
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(C(F)(F)F)c5)CC4)cc3)[nH]c2c1=O,6.51,6.564945947238071
CCC(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,7.26,6.766238433914341
CCn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,6.8,6.959981308728096
CN(C)CCn1ncc2c1nc(N)n1c(=O)n(Cc3cccc(Cl)c3)nc21,8.28,6.23284347571823
Nc1nc2c(cnn2CCc2ccc(-c3cccnc3)cn2)c2nc(-c3ccco3)nn12,7.94,8.509901325551967
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(Cl)cc3)nn12,5.66,5.80892108099006
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.49,8.56744042147562
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4.96,5.212512777090092
Cc1nc(-c2sc(NC(=O)Cc3ccccc3)nc2-c2ccccc2)no1,7.6,6.497139330812258
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)cc2n(C)c1=O,5.39,6.270575477810498
CCCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.51,7.550845568562572
CCn1c(=O)n(CC(C)C)c(=O)c2[nH]c(-c3cnn(-c4ccc(C(F)(F)F)nc4)c3)nc21,5.27,6.062367378918143
Nc1nc(N2CCN(Cc3ccccc3)CC2)nc2nc(-c3ccco3)nn12,7.69,7.226651718015086
CCOc1cc(-c2ccccc2)nc2nc(Br)ccc12,5.775,5.4569985245010315
CCC(CO)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.68,6.505409621739895
C[C@@H](Oc1ccc(Cl)cc1)C(=O)Nc1nc(-c2ccccc2)n[nH]1,5.4,5.847358907275963
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NC(=O)CCC4CCCC4)nc32)[C@H](O)[C@@H]1O,4.97,6.820075383945758
CCN1CCN(c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,7.94,8.119547551385441
COC[C@@H]1CCCN1c1cc(NC(C)=O)nc(-c2nccs2)n1,7.82,6.901991092315486
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)c4ccc(I)cc4)cc3)[nH]c2n(CCC)c1=O,8.67,6.530015181986866
Cn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1,7.09,7.129002117603082
Nc1nc(Oc2ccccc2)nc2nc(-c3ccco3)nn12,7.75,7.116035913230822
O=c1c2c(nc3ccccn32)n(Cc2ccccc2)c(=O)n1CC1CC1,6.62,5.948167052456775
CC(=O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,7.439999999999999,7.19769118823437
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O,8.25,6.617972709908747
CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,5.96,5.498486518275156
Cc1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1,6.54,6.231779684150592
CC(C)n1cc2c(Cl)nc(NC(=O)c3ccccc3)nc2n1,5.34,5.565797023388813
CCN(C(=O)c1ccc(C(=O)c2cnc3ccc(Br)cn23)cc1)C1CCCCC1,6.97,6.367439596518146
O=c1c2ncn3nc(-c4ccccc4)cc3c2c(-c2ccncc2)nn1Cc1ccccc1,7.17,5.562315590895955
COc1ccccc1N1CCN(C(=O)COc2ccc(-c3cc4c([nH]3)c(=O)n(C)c(=O)n4C)cc2)CC1,5.63,6.308645710955854
CC(C)Nc1nc(NC2CCCCC2)n2nc(-c3ccco3)nc2n1,6.4,6.5403023097543285
OCCNc1nc(-c2ccco2)c2cnn(CCc3ccccc3)c2n1,6.87,6.452062464254125
C=CCN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1,5.85,5.106248226956184
Nc1nc(OCCc2c[nH]c3ccc(Br)cc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.3,6.6149947571089225
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(F)(F)F)cc4)cc3)[nH]c2n(CCC)c1=O,6.62,6.593058631458044
CN1CCN(C(=O)n2nc(-c3cnc4ccc(F)cn34)c3ccc(C(=O)N4CCCCCC4)cc32)CC1,6.54,6.906636665502558
COc1cccc(-c2n[nH]c(CCc3ccc(Cl)c(Cl)c3)n2)c1,6.0,6.368986732978726
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)c(Cl)c2n(CCC)c1=O,6.9,6.927992433486688
COC(C)COc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.8,9.166262631474279
Nc1nc(-c2cccs2)c2c(n1)-c1ccccc1C2=O,9.22,8.451862786379746
Cc1noc(-c2sc(NC(=O)CC(C)C)nc2-c2ccccc2)n1,7.32,6.6450733778807916
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccccc5)nc43)CC2)cc1,8.43,7.44144485706677
CCn1c(-c2ccccc2)nc2c(NC3CCCC3)ncnc21,6.48,5.9993876332694684
c1ccc(-c2nc(-c3ccccc3)c3nc(C4CCCCC4)nc-3[nH]2)cc1,6.93,6.263375406395612
Nc1nc(-c2ccco2)c2nnn(Cc3ccc4[nH]ncc4c3)c2n1,8.07,8.160394176088776
CCCC(=O)Nc1nc(-c2ccccc2)n[nH]1,5.96,5.559352157730098
Nc1nc(-c2ncco2)nc2sc(CN3CC=CCC3)cc12,6.62,6.80529024333709
Nc1nc(-c2ccco2)c2nnn(CC3CCCCC3)c2n1,8.07,7.971152714263813
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#C[C@H](C)O)nc32)[C@H](O)[C@@H]1O,6.11,5.8660975635958525
Cn1c(=O)n(CCN2CCN(c3ccc(OC(F)F)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.145,9.04349568853943
COc1cccc2c(C(=O)NCc3cccc(C(C)C)n3)nc(N)nc12,9.7,9.09007939816209
CN(C)c1nc(-c2ccco2)c(C(=O)c2ccccc2)s1,5.17,6.169941078404428
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NCCc4ccccc4)nc32)[C@H](O)[C@@H]1O,7.18,7.676118901377654
CCCn1c(=O)c2nc([C@H]3CC[C@H](NC(=O)OCc4ccccc4)CC3)[nH]c2n(CCC)c1=O,5.53,5.92244205964949
Nc1nc(-c2ccco2)c2ncn(Cc3cccc(C(=O)O)c3)c2n1,5.39,6.869713431068121
O=C(O)c1cnc(NCC2CCCCC2)n2nc(-c3ccco3)nc12,4.47,5.307404815314539
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OC(F)(F)F)cc4)cc3)cc2n(CCC)c1=O,6.97,7.054399388821091
Nc1nc(-c2ccc(C(F)F)o2)nc2sc(CN3CCC(F)CC3)cc12,7.38,7.030519918254268
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,8.04,7.442094846381599
CCn1c(=O)n(C)c(=O)c2[nH]cnc21,5.33,5.038802042915599
Nc1nc2nn(CCc3cccc4ccccc34)cc2c2nc(-c3ccco3)nn12,6.05,8.326730380110337
Cc1ccc(-c2nc(N)c3cc(-c4ccccc4)sc3n2)o1,7.17,7.276088131391397
CCC(=O)Nc1cc(-c2ccco2)nc(-c2ccco2)n1,8.19,7.717670120687504
COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCC[C@H]3C)cnc21,8.11,7.3865444028924
Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccccc2)n1,6.25,6.473814342897855
Cn1cc2c(nc(NC(=O)Cc3ccc4ccccc4c3)n3nc(-c4ccco4)nc23)n1,7.11,7.232029974748949
Nc1nc2c(cnn2CCCc2ccc(OCC(=O)O)cc2)c2nc(-c3ccco3)nn12,7.99,7.8404020648850175
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)N(Cc4ccccc4)Cc4ccccc4)cc3)[nH]c2n(CCC)c1=O,6.19,6.04877251899335
Nc1nc(-c2ccccc2)nc2sc(-c3ccccc3)cc12,6.68,6.675046783803296
CNc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,8.8,7.793466683724525
Cc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(C)n1,9.15,8.37244098312888
CC(C)(C)OC(=O)N1[C@H]2CC[C@H]1[C@H](Nc1ncnc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C2,4.46,4.600954567547174
Cn1c(=O)c2nc(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)[nH]c2n(C)c1=O,6.16,6.107758331573219
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccc(O)cc5)CC4)cc3)cc2n(C)c1=O,6.21,6.349538036685962
Nc1nc(-c2ccco2)c2cn[nH]c2n1,7.32,6.921101122551896
COCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,5.78,6.457969425868404
CSCCn1c(=O)c2[nH]c(Cc3cccs3)nc2n(Cc2ccco2)c1=O,5.68,6.320100980559061
CNc1nc(C#C[C@@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.79,6.2274972865335
NCC1CCC(CNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1.O=C(O)C(F)(F)F,7.77,7.076158216071614
O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(NC4CC5CCC4C5)nc(Cl)nc32)[C@@H]1O,5.69,5.523284371198157
CC(C)(C)OC(=O)N1CCN(c2cccc(-c3cc4nc(-c5ccco5)nn4c(N)n3)c2)CC1,9.3,7.772983256321984
CC(=O)Nc1cc(-c2cccc(O)c2)nc(-n2nc(C)cc2C)n1,8.7,8.165759190485126
Nc1nc(-c2ccc(Cl)o2)nc2sc(CN3CCCC(F)(F)C3)cc12,8.04,7.45189153588867
Cn1c(=O)c2nn(C3CCCC3)nc2n(C)c1=O,4.24,4.900849314166169
O=C(Cc1ccccc1)Nc1nn2c(-c3ccco3)nnc2s1,5.29,6.565352888556572
Cn1c(=O)n(CCN2CCN(c3ccc(OC4CC4)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.56,9.246525749878085
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccc(C)cc3)nc2N(C)C)sc(C(=O)OC)c1C,4.58,5.466763509272133
CCCn1cnc2c(NCc3ccccc3)ncnc21,4.65,5.7059050182542865
CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccccn4)c3)nc2n(CC)c1=O,6.39,6.150023022939593
Nc1nc2c(cnn2CCN2CCc3nc(C(F)(F)F)ccc3C2)c2nc(-c3ccco3)nn12,8.3,8.266578147685447
COc1cc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCCN1CCCC1,6.0,6.031599552671854
COc1ccc(-n2ccnc2SCC(=O)c2c(N)n(C3CC3)c(=O)[nH]c2=O)cc1,4.6,5.638814281174102
COCCNc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.39,6.629973765108853
Cc1ccc(-c2nn3c(N)nc4ccccc4n3c2=O)cc1,7.3,7.189240043175355
O=c1oc2c(O)c(O)ccc2cc1-c1cccs1,5.0,5.328287605703286
O=C(NCc1ccccc1)c1cnc2nc(Br)ccc2c1O,5.45,6.263503440371567
C=CCn1c(=O)c2[nH]c(Cc3cccs3)nc2n(Cc2ccco2)c1=O,5.84,6.317531478329591
N#Cc1c(N)nc(-n2cccn2)nc1-n1cccn1,8.15,7.062481836279754
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NCCc4ccccc4)nc32)[C@H](O)[C@@H]1O,8.0,8.099914547298775
COc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,7.24,7.190344730712349
O=C(Nc1ccc(F)cc1)Nc1ccc(Nc2nc(-c3ccccc3)nc3c2nnn3Cc2ccccc2)cc1,5.526666666666666,5.49298055892663
CCCCc1nc2[nH]cnc2c2nc(-c3ccccc3Cl)nn12,7.75,6.386803434584655
CNc1nc(-c2ccco2)c2sccc2n1,7.4,6.502421916324378
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)n1,8.36,6.683789986126653
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,6.5,5.501438366136378
O=C(O)c1cnc(NCc2ccc(F)cc2)n2nc(-c3ccco3)nc12,5.19,5.6000123818720065
CCc1ccc(-c2nc(N)c3cc(CN4CCOCC4)sc3n2)o1,7.1,7.065880866596113
CCCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CCC)c1=O,8.075,5.9142829491202695
Cn1cc2c(nc(NC3CCC3)n3nc(-c4ccco4)nc23)n1,7.08,6.627909261272322
Nc1nc(C(=O)NCc2cccc3[nH]cnc23)c2cccc(F)c2n1,7.6,7.912394942685687
COc1cc(OCC(=O)N2CCc3ccccc3C2)ccc1-c1cc2c([nH]1)c(=O)n(C)c(=O)n2C,4.92,6.071062457052023
Cc1nc(-c2sc(NC(=O)CC(C)C)nc2-c2ccccc2)no1,7.48,6.601000275893734
CCN(CC)Cc1cccc2c1-c1nc(N)nc(-c3ccccc3)c1C2=O,7.74,8.202412106916215
Cc1ccc2c(O)cc(-c3ccc(N)cc3)nc2n1,6.63,6.211339664787822
Cn1cc2c(nc(NNC(=S)Nc3ccc(C4c5ccc(O)cc5OC5=CC(=O)C=CC54)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,6.03,5.8652510935580064
Nc1nc(NC(=O)CCCC2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.71,5.875600900385561
N#Cc1ccccc1-c1nc(N)c2cc(CN3CCC(F)CC3)sc2n1,5.99,6.343709437740358
COc1ccc(CCCN(C)c2cc3nc(-c4ccco4)nn3c(N)n2)cc1,8.24,8.373983507257103
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(-c5ccccc5)cc4)cc3)cc2n(C)c1=O,5.54,6.668242023442379
CCOC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,7.89,6.527021444727747
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c(F)c1,9.4,9.132998284990558
Nc1nc(NCCc2ccco2)nc2sc(-c3ccco3)nc12,8.523333333333333,8.321477983721966
CCCn1c(=O)c2[nH]c(-c3ccc(OCC4CC(=O)N(c5ccc(C(F)(F)F)cc5)C4)nc3)nc2n(CCC)c1=O,7.28,6.009148410361859
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(C(=O)NC)cc3)sc12,7.08,7.028440971855258
COc1ccc(N(CC(=O)N(C)C)C(C)=O)c2sc(NC(=O)c3ccc(F)cc3)nc12,6.32,7.1446034841149615
N#Cc1cccc(-c2nc(N)c3cc(CN4CCC(F)CC4)sc3n2)c1,7.26,6.76843274101999
COc1ccccc1-n1cc2nc(-c3ccc(C)o3)nc(N)c2n1,6.29,7.2976278314151575
Cc1csc(-c2nc(N)c3cc(Cc4ccccc4F)sc3n2)n1,8.01,7.497974532332208
CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.94,6.96204396695884
N#Cc1c(-c2cccs2)cc(-c2ccco2)nc1N,8.85,7.413808980705774
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(NCCc3ccncc3)ccc1C2=O,9.05,8.424525258535919
Cc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1,6.9,5.907756137442187
O=C1c2ccccc2C(=O)c2cc(OCC(O)CN3CCCCC3)ccc21,5.3,4.670781076940754
Cn1c(=O)c2nc(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)[nH]c2n(C)c1=O,7.49,6.1517766181563
Cc1cc2[nH]c3cccnc3c2c(C)c1O,4.6,4.89996166584604
Nc1cc(-c2ccco2)cn2cc(-c3ccccc3)nc12,6.38,5.822966523835271
COc1cccc2c(C(=O)N[C@H]3CCCc4cccnc43)nc(N)nc12,6.75,8.236279861811157
CC(=O)Nc1cc(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1,5.88,6.375576853638339
CCCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CCC)c1=O,5.68,6.261288732923393
Cn1c(-n2nccn2)nc2c(N)nc(NCCc3ccc(O)cc3)nc21,5.01,6.260626874065827
CCOC(=O)c1nc(NC(=O)Cc2ccccc2)nc2nn(CC(C)(C)C)cc12,5.24,5.1873069496090825
COc1ccccc1Cn1cc2nc(-c3ccco3)nc(N)c2n1,8.24,7.720317270131865
Cc1cc(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)no1,8.07,8.07527439608479
O=C(CC1CCCC1)Nc1ccc(C(=O)Nc2nccs2)cc1,7.17,6.523264910283899
N#Cc1cccc(-c2nc(N)c3cc(CN4CC=CC4)sc3n2)c1,7.08,7.028084027419789
Cc1ccccc1-n1cc2c(n1)c(NC1CCCC1)nc1ccccc12,6.48,5.582702922005746
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ccccn4)C[C@H]3C)nc21,7.43,7.693185803339537
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccs5)ncnc43)[C@H](O)[C@@H]2O)n1,7.42,6.982105932478449
O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3ccccc3n12,5.86,5.9407859603641855
N#Cc1c(-c2ccc(F)cc2)cc(C2CC2)nc1N,6.97,5.984102626379264
CC(C)Sc1nc(-n2cccn2)nc(N)c1Br,8.15,7.391877794396469
CCCn1c(=O)c2nc(C34CCC(CCC(=O)O)(CC3)CC4)[nH]c2n(CCC)c1=O,5.19,5.588138551530858
COc1cccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)c1,8.17,7.080615231684318
Nc1nc(-c2ccco2)c2nnn(Cc3ccc4[nH]ccc4c3)c2n1,8.96,8.18052073071196
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(F)c3)nc(-c3ccc(C)o3)n2)n1,8.43,8.171870707805613
COc1nc(C(=O)c2cccs2)c2sccc2n1,7.1,6.871196024720544
COCCOc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.04,9.061756722605367
O=C(c1ccccc1)c1sc(NCc2ccco2)nc1-c1ccco1,7.37,6.837680613463689
O=C(c1ccccc1)c1sc(NCCc2cccs2)nc1-c1ccco1,7.92,6.758630263401218
CC(C)(O)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,5.96,6.561944376207694
CCCCC(CC)CNc1ncc(C(=O)O)c2nc(-c3ccco3)nn12,4.47,5.3598498426667245
COc1ccc(Nc2nc3c(Cl)ncnc3s2)cc1,5.45,5.621855168470601
Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN4CCCC4)c3)nc(-c3ccc(C)o3)n2)n1,9.3,8.958312653772666
Cl.N=C1N(CCCCc2ccccc2)C[C@@H]2Cc3ccccc3CN12,4.46,4.324842659389006
N#CCSc1nc2cc(C(=O)N3CCC(C(N)=O)CC3)ccc2c2nc3ccccc3n12,6.0,6.050650414948161
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)ncn2)o1,7.01,6.072416656030415
Cn1cc2c(nc(NC(=O)Cc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,7.52,7.336198263738703
N#Cc1c(-c2ccco2)cc(-c2ccccc2)nc1N,7.72,7.807612631280696
